star_id,targettype,field,quarter,ra,dec,pm_ra,pm_dec,pm_total,gal_lat,gal_lon,start_time,end_time,umag,gmag,rmag,imag,zmag,gredmag,d51mag,jmag,hmag,kmag,kepmag,filter,npts,gkcolor,grcolor,jkcolor,reddening,extinction,eff_temp,surface_gravity,metallicity,radius,object_status,file_version,data_release,exposure,livetime,cdpp3_0,cdpp6_0,cdpp12_0,crowdsap,flfrcsap,pdcmethod,pdcvar,pdc_tot,pdc_totp,pdc_cor,pdc_corp,pdc_var,pdc_varp,pdc_noi,pdc_noip,pdc_ept,pdc_eptp
8561063,short cadence,The Kepler Field,17,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1559.215728299999909722828306257725,1581.591285599999991973163560032845,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,32850,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,20.59971936,20.59971936,,,,0.9316,0.3109,quickMap,0.9684,0.9619,35.15,0.9998,48.34,0.9982,48.16,0.8916,36.07,,
8561063,short cadence,The Kepler Field,17,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1586.802046999999902254785411059856,1591.011535800000046947388909757137,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,6180,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,3.87540235,3.87540235,,,,0.9316,0.3109,quickMap,1.0412,0.9925,71.74,0.9938,73.53,0.9991,27.61,0.9847,60.65,,
8561063,short cadence,The Kepler Field,15,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1436.227192300000069735688157379627,1471.146921400000110224937088787556,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,51270,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,32.14832201,32.14832201,,,,0.9370,0.2221,quickMap,1.0752,0.9399,38.28,1.0000,66.87,0.9806,9.12,0.8468,48.42,,
8561063,short cadence,The Kepler Field,9,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,808.5055924399999867091537453234196,844.9195125700000517099397256970406,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,53460,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,33.52392647,33.52392647,,,,0.9726,0.3133,quickMap,1.0104,0.8965,16.10,1.0000,63.35,0.9912,16.69,0.7270,16.22,,
8561063,short cadence,The Kepler Field,9,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,845.6142826899999818124342709779739,874.1203203799999528200714848935604,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,41850,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,26.24365374,26.24365374,,,,0.9726,0.3133,quickMap,1.0454,0.9304,16.41,1.0000,73.85,0.9950,24.93,0.8095,17.90,,
8561063,short cadence,The Kepler Field,9,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,874.7537876400000413923407904803753,905.936595740000029763905331492424,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,45780,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,28.70798205,28.70798205,,,,0.9726,0.3133,quickMap,1.0022,0.9125,32.35,1.0000,72.56,0.9988,15.00,0.7608,30.78,,
8561063,short cadence,The Kepler Field,10,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,906.8356693499999892082996666431427,936.955488390000027720816433429718,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,44220,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,27.72935722,27.72935722,,,,0.8769,0.3136,quickMap,1.0822,0.8626,14.78,1.0000,75.90,0.9868,19.45,0.6504,15.69,,
8561063,short cadence,The Kepler Field,10,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,937.7932779799999707392998971045017,969.2407042700000374679802916944027,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,46170,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,28.95159881,28.95159881,,,,0.8769,0.3136,quickMap,1.0228,0.9310,33.23,1.0000,76.44,0.9854,20.83,0.8189,35.11,,
8561063,short cadence,The Kepler Field,10,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,970.0784759599999915735679678618908,1000.27881999999999607098288834095,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,44340,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,27.80349137,27.80349137,,,,0.8769,0.3136,quickMap,1.0391,0.8834,13.65,0.9998,60.00,0.9722,20.83,0.7092,14.53,,
8561063,short cadence,The Kepler Field,11,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1001.198277699999948708864394575357,1032.276725400000032095704227685928,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,45630,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,28.61190432,28.61190432,,,,0.8889,0.5972,quickMap,1.0678,0.9214,43.92,1.0000,51.92,0.9983,21.43,0.7837,43.60,,
8561063,short cadence,The Kepler Field,11,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1033.032738599999902362469583749771,1063.232329799999888564343564212322,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,44340,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,27.80279825,27.80279825,,,,0.8889,0.5972,quickMap,1.0619,0.9314,31.94,1.0000,63.21,0.9960,7.14,0.8112,32.82,,
8561063,short cadence,The Kepler Field,11,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1064.11093759999994290410540997982,1098.335923300000104063656181097031,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,50250,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,31.50871697,31.50871697,,,,0.8889,0.5972,quickMap,1.0486,0.9063,39.91,0.9996,49.47,0.9950,21.43,0.7484,41.11,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1099.398431800000025759800337255001,1125.900256399999989298521541059017,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,38910,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,24.39850516,24.39850516,,,,0.9873,0.7739,quickMap,1.0709,0.9468,75.41,0.9999,61.11,0.9929,31.91,0.8550,75.92,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1126.615424200000006749178282916546,1153.996418299999959344859234988689,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,40200,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,25.20789939,25.20789939,,,,0.9873,0.7739,quickMap,1.1290,0.9781,82.00,1.0000,73.38,0.9803,40.54,0.9546,82.01,,
8561063,short cadence,The Kepler Field,12,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1154.89550510000003669119905680418,1182.031834500000059051671996712685,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,39840,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,24.98265246,24.98265246,,,,0.9873,0.7739,quickMap,1.1573,0.9111,55.11,1.0000,68.04,0.9682,42.05,0.7812,53.98,,
8561063,short cadence,The Kepler Field,13,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,1182.726563400000031833769753575325,1214.992324399999915840453468263149,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,47370,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3292,5.214999999999999857891452847979963,-0.4199999999999999844568776552478084,0.1479999999999999926725280374739668,1,6.1,25,29.70498628,29.70498628,,,,0.9336,0.3215,quickMap,1.0253,0.9850,92.86,1.0000,76.07,0.9983,47.77,0.9573,92.86,,
8561063,long cadence,The Kepler Field,1,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,131.5020209099999988211493473500013,164.9938957399999992503580870106816,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,1639,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,30.83378953,30.83378953,197.5,132.3,91.6,0.8755,0.3307,regularMap,0.7260,0.9651,34.34,0.8959,29.95,0.9982,9.07,0.9708,55.62,,
8561063,long cadence,The Kepler Field,2,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,169.5098446300000034625554690137506,258.4778172599999948033655527979136,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4354,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,81.90702242,81.90702242,199.3,160.1,103.7,0.9400,0.3647,multiScaleMap,0.8177,0.8765,3.30,0.9979,66.74,0.5747,1.07,0.9186,49.34,1.0000,80.14
8561063,long cadence,The Kepler Field,3,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,260.2146247200000175325840245932341,349.5059931299999789189314469695091,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4370,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.20475187,82.20475187,214.5,160.1,123.1,0.8624,0.4275,multiScaleMap,0.7672,0.9401,24.68,0.9998,86.16,0.9815,42.11,0.8535,59.25,0.9877,50.96
8561063,long cadence,The Kepler Field,4,292.2190540000000282816472463309765,44.61916000000000082081896835006773,0.08400000000000000521804821573823574,-0.4229999999999999871214129143481841,0.4313000000000000166977542903623544,12.54787400000000019417711882852018,76.91864999999999952251528156921268,352.3666048399999795037729199975729,442.2130540399999745204695500433445,,17.26999999999999957367435854393989,15.90900000000000069633188104489818,15.33799999999999918998128123348579,,,,12.1769999999999996020960679743439,11.68500000000000049737991503207013,11.46499999999999985789145284797996,15.91999999999999992894572642398998,Kepler band pass,4397,5.804999999999999715782905695959926,1.360999999999999987565502124198247,0.7119999999999999662492200513952412,,,3068,5.089999999999999857891452847979963,-0.4799999999999999822364316059974954,0.1700000000000000122124532708767219,1,6.1,25,82.71577863,82.71577863,174.1,125.9,87.8,1.0000,0.1042,multiScaleMap,0.8614,0.9246,19.27,0.9999,87.17,0.9326,21.42,0.8828,81.64,0.9996,70.97
